"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Pcdhgb4",1506.7137050875,-0.715106633509588,0.116365758604058,-6.14533555307093,7.97946452831384e-10,1.10464367089376e-08
"Tmem173",442.721302821576,-0.848288869536717,0.138087938974466,-6.1431061672488,8.09231552445844e-10,1.11905910695447e-08
"Ndrg1",1659.37096310019,-0.636259235625224,0.103606292001501,-6.14112544068273,8.19388428735919e-10,1.13188500602455e-08
"Helz2",1659.88623492432,-1.28371731716035,0.209077913110415,-6.13989922733929,8.25738472850684e-10,1.13943030345084e-08
"Pcdhga6",1507.81304977706,-0.705848031980054,0.114976442781378,-6.13906653315226,8.30077983982597e-10,1.14418805246495e-08
"Rplp0",12789.8511832369,0.496728915177553,0.0809316542911637,6.13763452048684,8.37592863090852e-10,1.15330785536962e-08
"Cdk12",616.803851242546,-0.589043842676043,0.0959913316913715,-6.13642744919843,8.43978805388393e-10,1.16085530648974e-08
"Atp1b3",1761.60707499364,-0.357845476816977,0.0583261808988319,-6.13524615022658,8.50274365592662e-10,1.16826241259643e-08
"Rnf208",9.43824499573071,1.97174435953768,0.321412147365888,6.13462924689367,8.53580242754389e-10,1.17155029468097e-08
"2610507I01Rik",299.577615281785,0.867696518703352,0.141474601710306,6.13323174770346,8.61115629357577e-10,1.18063000764378e-08
"Chchd4",674.173971995532,0.557873043602565,0.0909725738417688,6.13232120455215,8.66060189978904e-10,1.18614198697964e-08
"Pcdhga5",1526.86584282966,-0.706919032796108,0.115316957775536,-6.13022617343171,8.77542310171605e-10,1.20058640367081e-08
"Arnt",1204.49573781637,-0.50941682401794,0.0831283458896417,-6.12807603190161,8.89480811418086e-10,1.21562377560472e-08
"Adamts8",221.262856386914,-1.98317073949599,0.32364086141211,-6.1276895965578,8.91643192804132e-10,1.21728266949526e-08
"Smim7",2838.28271512245,0.391207550393503,0.0638471660065152,6.12725003884405,8.9410906441939e-10,1.21935192600362e-08
"Nabp1",771.003313574636,0.905549812659549,0.14780726983168,6.12655800821416,8.98004765644173e-10,1.22336466640251e-08
"1110065P20Rik",253.775442511302,0.623089040183461,0.101721737968293,6.12542660623515,9.04409536196902e-10,1.23078341230274e-08
"Pcdhgb2",1572.46951544398,-0.714603347850639,0.116707176267113,-6.12304547764137,9.18034778637736e-10,1.24800215193412e-08
"Nubp2",342.558147471195,0.667839642025663,0.109080516484193,6.12244664355287,9.21492793441151e-10,1.25137746224659e-08
"Gadd45b",306.023371171223,-1.17684625179616,0.19222555124238,-6.1222155129224,9.22830870324312e-10,1.25186982651923e-08
"Sspn",5413.8538557162,-0.448932210764048,0.0733600328930773,-6.11957482923119,9.38253626449721e-10,1.27144760171376e-08
"H6pd",1479.57790065384,-0.602201354303168,0.0984940025882084,-6.11409160434772,9.71085152452522e-10,1.31455018580414e-08
"Irak3",788.283246987557,-1.21019195080382,0.197957437503742,-6.11339470779392,9.7533732157994e-10,1.31891505245894e-08
"Fubp1",1320.00999823245,-0.473226979125785,0.0774545174707526,-6.109740200815,9.97934556116726e-10,1.34805201669957e-08
"Meis3",122.895730949312,0.60876770308007,0.0996658421362954,6.10808768612586,1.00831955151448e-09,1.36064824443589e-08
"Tmem258",1201.60986183158,0.474508300812372,0.0776959413583176,6.10724694902707,1.01364341494767e-09,1.36639558235541e-08
"Cox16",515.836393726007,0.496444952793228,0.0812931215147672,6.10685066021295,1.01616235995463e-09,1.3683537843964e-08
"Ivns1abp",17084.4229127319,-0.798635762093961,0.130955874208014,-6.09851040989111,1.07061426843547e-09,1.44016697136607e-08
"Dph3",1370.81069205671,0.477693577983575,0.0783577769467576,6.09631355810614,1.08542409084218e-09,1.45855993275159e-08
"Cyp7b1",75.4621485795033,-1.31783495691414,0.216228515504383,-6.09463998696061,1.09684013690565e-09,1.47235873189438e-08
"Sele",1258.41875858028,-2.73692831467774,0.449185743471804,-6.09308811433715,1.10753058800408e-09,1.48515569862657e-08
"Notch1",862.516324370699,-0.564179674792369,0.0926326663470625,-6.09050453841611,1.12555393082881e-09,1.50774880942861e-08
"Rpl18",1256.42139858864,0.432840682990979,0.0710997079425522,6.08779832598904,1.14473939542696e-09,1.53184991256665e-08
"Wbscr17",209.883155510254,-0.861992365497782,0.141640033821846,-6.08579610043013,1.15913884079625e-09,1.54950299416024e-08
"Immp2l",291.7946765077,0.611080634896899,0.100456401545773,6.08304324556616,1.17922524111307e-09,1.57471358160292e-08
"Vgll2",7.05347620636781,3.75302139763448,0.617107841659546,6.08162973191481,1.1896704924301e-09,1.58701054359204e-08
"Nfib",2195.36906554215,-0.39576341518867,0.0650993276009107,-6.07937792560446,1.20649693106043e-09,1.60778557801646e-08
"Igf2",782.026607130094,-0.997546778273468,0.164097892988621,-6.07897371566275,1.20954182028698e-09,1.61017118047124e-08
"Apoc2",20.9793110274277,1.97395984261596,0.32482016467989,6.07708528367166,1.22386680758619e-09,1.62755261572576e-08
"Ckap5",1104.42294143128,-0.524984574524903,0.0864413706577993,-6.07330229182958,1.25306250371849e-09,1.66465332403928e-08
"Taf7",391.464262362523,-0.739329275071119,0.121761667718039,-6.07193781858479,1.26375870387537e-09,1.67539415773065e-08
"Abl2",921.868732855233,-0.560121372131989,0.092245236775638,-6.07208991716651,1.26256199892102e-09,1.67539415773065e-08
"Bad",369.038567950181,0.71024310816316,0.11698855224987,6.07104793164877,1.2707824867142e-09,1.68296714674957e-08
"Sema3d",125.972646336517,-0.960137923493951,0.158209782587209,-6.06876457190441,1.28897935029812e-09,1.7053063919975e-08
"Smim14",1000.10193127899,0.427481938880385,0.0704727933366043,6.06591449892688,1.31204920297651e-09,1.73403989925825e-08
"Rasd1",519.374703110312,-1.75963042338307,0.290157252483442,-6.06440269309997,1.32444935017052e-09,1.74862741880023e-08
"Triap1",444.260394896212,0.508108571154818,0.0838308756362481,6.06111492094584,1.35181199050417e-09,1.78291914431038e-08
"Cxcl11",94.5645255970051,-5.09257624675199,0.840321761769348,-6.06026938541882,1.35893760358088e-09,1.7904770294408e-08
"Lrp1",3475.32221947916,-0.83137953886126,0.137244765832031,-6.05764113349688,1.38132133236448e-09,1.81641607092318e-08
"Smim4",280.21213915916,0.731256291211846,0.120716655927867,6.05762548333678,1.38145568863167e-09,1.81641607092318e-08
"Csnk1e",993.900718060857,-0.492583047387155,0.0813448685906153,-6.05549011168953,1.39990774446297e-09,1.83879386741999e-08
"Ackr3",2733.07587791174,-0.589327038189388,0.0973329564855647,-6.05475328674302,1.40633033122006e-09,1.84534122091483e-08
"Pcdhga4",1497.22802761348,-0.702590645043643,0.11608061893771,-6.05260939744524,1.42518148317427e-09,1.86816690230596e-08
"Sox7",322.432523954381,-0.951488137125384,0.157211311963293,-6.05228800169002,1.4280286516249e-09,1.86998894758187e-08
"Fam169a",36.5169289833919,1.35203829642318,0.223407606948388,6.05189015222536,1.43156078501011e-09,1.8727033184541e-08
"Kmt2d",1318.11860545577,-0.537622480899696,0.0889223083113209,-6.04597981214631,1.4850469192876e-09,1.94069318892238e-08
"Col4a1",16475.4260494138,-0.927402415231693,0.153431930954029,-6.04438990935702,1.49976418147367e-09,1.95793222185672e-08
"Prrc2a",4347.13833847716,-0.557190579360354,0.0921984427755956,-6.04338384235531,1.50915038001582e-09,1.96818362060397e-08
"Eny2",655.409702500453,0.462569726367862,0.0765447147917508,6.04313083700605,1.51151981208947e-09,1.96927246178113e-08
"Cxcr6",16.4338793948381,1.9632935250954,0.325013363875196,6.04065476473545,1.53490079014891e-09,1.99770606896359e-08
"Ssr4",957.053598875011,0.625977710360373,0.103670270838326,6.03816026811186,1.55881204020544e-09,2.02677152096823e-08
"Cd59a",1733.61208085021,0.513344453208493,0.0850872213199893,6.0331556871266,1.60788369318334e-09,2.08845864722893e-08
"Pcdh19",234.529628513069,-1.25441512813473,0.207971084626896,-6.03168046358547,1.62263384399268e-09,2.10292345563629e-08
"Tmem199",251.235793646878,0.780370262382701,0.129381361695245,6.03155085213002,1.62393605901626e-09,2.10292345563629e-08
"Tspan33",38.2009511951324,0.906647652465281,0.150312779261501,6.03174032786645,1.62203272713341e-09,2.10292345563629e-08
"Gss",405.853196278947,0.423193649194058,0.0701891163920196,6.02933433198447,1.64636385899867e-09,2.12981727848085e-08
"Fam43a",1052.45522303608,-0.818993902823062,0.135841206128675,-6.02905352627149,1.64922663739711e-09,2.13137214881341e-08
"Vwc2",43.6052749417927,1.17920045591941,0.195735717118782,6.02445211981323,1.69683425864472e-09,2.19069155343941e-08
"Tcerg1",783.265575392199,-0.43266971704028,0.0718225071489656,-6.0241522360517,1.69998300978254e-09,2.19255095120998e-08
"Plxnd1",1319.60415076683,-0.565955106978807,0.09400908541823,-6.02021713604565,1.74183248838675e-09,2.24427071520755e-08
"Rpl34-ps1",1293.4284265633,0.601252137222166,0.0998822553337987,6.01960914091125,1.74838736654857e-09,2.24820191131441e-08
"Dock9",1111.03922675325,-0.437562501181242,0.0726883179228354,-6.01970871916104,1.74731215635853e-09,2.24820191131441e-08
"Ms4a4a",318.531351255602,-0.713207239080686,0.118499521166929,-6.01865081020875,1.75876809072106e-09,2.25928637719954e-08
"Chd8",919.057945128527,-0.425005287845808,0.0706315107468304,-6.01721927439985,1.77438656191572e-09,2.27707027490645e-08
"Sash1",1582.80894816202,-0.834852048740388,0.138781847369263,-6.01557094508952,1.7925377432585e-09,2.29348323621499e-08
"Hivep1",913.765897006,-0.627990022173385,0.10439386092356,-6.01558383431392,1.7923951094647e-09,2.29348323621499e-08
"Gsta2",20.3933740651592,1.41666607050948,0.235497042704644,6.01564271992256,1.79174361450197e-09,2.29348323621499e-08
"Mlxipl",475.170898617072,-1.00561950642043,0.167190029722857,-6.01482940153427,1.80076240646392e-09,2.30171155001508e-08
"Map3k8",437.309847161273,-0.828602350993961,0.137779543793917,-6.01397223548175,1.81031529276523e-09,2.31161951761753e-08
"Sh3gl2",45.8572898733847,1.70159933838758,0.283102056790346,6.01055095706252,1.84893880294535e-09,2.35859161612303e-08
"Sucla2",14297.4806179543,-0.391128928906495,0.0651041879506681,-6.00773838394034,1.88129080762205e-09,2.3974781463966e-08
"Plpp5",237.573546915321,0.777348174137888,0.129399370723814,6.0073566802503,1.88572369154313e-09,2.40074326721954e-08
"Tmem184c",497.033979251638,0.346087045880619,0.0576141744009401,6.00697744051977,1.89013803850412e-09,2.40397833975454e-08
"Fam120a",2839.99391577516,-0.319811812819884,0.0532603327151282,-6.00469048006986,1.9169724471589e-09,2.43328461072108e-08
"Msantd4",1071.75010220861,0.415306290256021,0.0691628221207356,6.00476206033109,1.91612694978998e-09,2.43328461072108e-08
"Aftph",768.103355517165,-0.506235509104093,0.0843259849955322,-6.00331569362533,1.93328196928789e-09,2.45156200710192e-08
"Abcc4",381.070201946884,-0.552365576440161,0.0920507558462761,-6.0006631272274,1.96513313349723e-09,2.48949195480453e-08
"Reg3a",21.4397827080866,2.54166902575698,0.423656469405181,5.99936318528434,1.98092851544217e-09,2.50702718330073e-08
"1810009A15Rik",321.904709079538,0.644412442695092,0.107423203084532,5.99881984703065,1.98756712267265e-09,2.51295062908948e-08
"Kcnk1",30.5181299655998,1.33527691786419,0.222681998749683,5.99633973721051,2.01814585077146e-09,2.54910095501478e-08
"Glis3",61.3131747524115,-1.10579096494529,0.184461904682505,-5.9946847390987,2.03880575527837e-09,2.57266413544614e-08
"Scgb1a1",846.160008120634,-9.84663102300187,1.64274950905306,-5.99399419615583,2.04748682911305e-09,2.58108040059015e-08
"Pid1",424.657349559227,-0.596131159532381,0.0994880277303364,-5.99198891698007,2.07290056286202e-09,2.61055278932368e-08
"Wrnip1",520.847684671741,-0.403016865637969,0.0672837739841586,-5.98980767239448,2.10089332095613e-09,2.64321215566961e-08
"Sh3bp4",424.744290554255,-0.916333413446512,0.153062790820049,-5.98665037098282,2.14206551942403e-09,2.69237285120162e-08
"Cyp4f18",36.3806393613091,1.53125546762874,0.255840916557095,5.98518598289581,2.16142741236942e-09,2.71254431795342e-08
"Myd88",1169.93031328458,-0.525764129737609,0.0878452526893698,-5.98511716503073,2.1623414924541e-09,2.71254431795342e-08
"Nr3c1",1575.54499788981,-0.419797736819541,0.070149308235409,-5.98434606668924,2.17260946641398e-09,2.72276340649322e-08
"Supt16",770.328988070728,-0.357238389644086,0.0597256807251382,-5.98131968203296,2.21336990162627e-09,2.77113911683609e-08
"Mlxip",1547.70331894552,-0.541629929367878,0.0905647692008224,-5.9805809052176,2.22343257281374e-09,2.78102438663925e-08
"Btbd7",542.829255217795,-0.449487757251737,0.0751700579345199,-5.97961169117739,2.23670156864365e-09,2.7948969065632e-08
"Hhatl",1702.60516602491,-0.663435294058052,0.111047427919218,-5.97434183293892,2.31020944194207e-09,2.88394141716367e-08
"Cd55",415.739299619096,0.821537712292251,0.137556624968754,5.97236020060004,2.3384551040651e-09,2.91636485427284e-08
"Mef2a",3754.88852211558,-0.298371662436963,0.0499679392070762,-5.97126211670362,2.3542514511644e-09,2.9332144536692e-08
"Bhlhe40",2128.48760136726,-0.677251433422474,0.113468307892713,-5.9686395787521,2.39239933862866e-09,2.97785263943953e-08
"Usp25",1883.60366001522,-0.668000321638214,0.112003980984011,-5.96407659593434,2.46021320017986e-09,3.05929418584381e-08
"Asah1",775.534018823313,0.444518612729585,0.0745795052641123,5.96033201286853,2.51725959407906e-09,3.12720158478379e-08
"Sf3b6",716.159042477872,0.502693235854109,0.0843865130131552,5.95703291799417,2.5685852078393e-09,3.18787756017425e-08
"Me1",2335.54322790298,0.276111028099354,0.0463750673986935,5.95386796369664,2.61878106561347e-09,3.24505805117714e-08
"Apoc4-apoc2",20.7508221922159,2.01879436850323,0.339076068776186,5.95380964451307,2.61971490767515e-09,3.24505805117714e-08
"Trim8",814.240272623151,-0.409141363092375,0.068824078813359,-5.94474158095029,2.76893329308931e-09,3.42658832692528e-08
"Hnrnpu",4150.85131733497,-0.490018809526658,0.0824555790886319,-5.94282175860938,2.80157014700815e-09,3.46332071132512e-08
"Camk1",1739.54736380055,0.716101363227782,0.120501439253933,5.94267892285287,2.80401326195496e-09,3.46332071132512e-08
"Rnd1",1401.09357479504,-2.10123538431223,0.353777471791665,-5.93942676358324,2.86020413383267e-09,3.52932688937256e-08
"Ric1",525.675587426953,-0.38360616267308,0.0646283115284957,-5.93557457406174,2.92818187127532e-09,3.60973659501213e-08
"Abcd3",2830.93968501758,-0.367309518062706,0.0618909271460794,-5.93478777908361,2.94225827629201e-09,3.62360848941031e-08
"Sf1",2290.80867552675,-0.519346039426932,0.087575913241714,-5.93023835210842,3.02495248914172e-09,3.721880660897e-08
"Gpm6b",634.669416000771,-0.851028786931628,0.143515740506826,-5.92986374822873,3.03186156454435e-09,3.72578164647619e-08
"Arl6ip5",2259.33656055543,0.318633684764204,0.0537347424233899,5.92975178430385,3.03392957263899e-09,3.72578164647619e-08
"Alcam",116.915700018575,-1.08296388279772,0.182653717196761,-5.92905471302899,3.04683562167853e-09,3.73805368384326e-08
"Hdlbp",11934.3991072658,-0.358828307810193,0.0605583770722395,-5.92532899919281,3.11672761114516e-09,3.82014951612472e-08
"Map7",632.717355281232,-0.575497978682522,0.0971959005668455,-5.92101081759851,3.19968810111782e-09,3.91809135511879e-08
"Tmem167",558.692284300662,0.477611039078989,0.0806733233843726,5.92030945351518,3.21336405106946e-09,3.93108683197087e-08
"Fam91a1",609.86523633871,-0.440356456172486,0.0743838866998479,-5.92005171697201,3.21840396059838e-09,3.93350266917705e-08
"Tmem245",1307.99280412143,-0.540182532636701,0.0912586175960304,-5.91924956641243,3.23413891414932e-09,3.94897285302362e-08
"Kctd2",409.783302435942,0.430134248779567,0.0726760601893609,5.91851357460534,3.24864197089993e-09,3.96291087571852e-08
"Ddx21",2619.5508751579,-0.651713521747925,0.110131259981016,-5.91760706143073,3.26659227345129e-09,3.98046542635832e-08
"Usp27x",31.3485940606654,-0.91561664260594,0.154730996508374,-5.91747395975949,3.26923600045326e-09,3.98046542635832e-08
"Il17re",13.7149712860127,1.94247883293166,0.328574699027117,5.91183325643511,3.38320934998706e-09,4.11532943965725e-08
"Spns1",484.33492449893,-0.371413540221333,0.0628368151180836,-5.91076329255976,3.40526077761743e-09,4.13823026128451e-08
"Urb1",273.110867104075,-0.694964996019546,0.1175986022857,-5.90963653063804,3.42863404021039e-09,4.16269258637843e-08
"Gulp1",78.1456726309974,1.35149164408484,0.228724468524186,5.90881969386643,3.4456758716068e-09,4.17548238530029e-08
"Ostc",871.555049463519,0.49608696387106,0.0839557731443963,5.90890828934225,3.44382350665666e-09,4.17548238530029e-08
"Ltc4s",45.4935382297879,2.02263771224296,0.342364473343146,5.90784929432708,3.46602870573982e-09,4.19618362082633e-08
"Sv2b",29.1708993522529,1.60094287797459,0.271083831978853,5.90571140406292,3.51128190531099e-09,4.24696330733798e-08
"Tpbgl",82.7279638039527,1.40466063885926,0.238049918215448,5.90069784265992,3.61967279505007e-09,4.37394171175872e-08
"Ogdh",42963.7732939802,-0.506143327277093,0.0857965913275513,-5.89934074822105,3.64956833213324e-09,4.40591819438061e-08
"Pcdhga2",1551.03188018867,-0.691840449778543,0.117308983287829,-5.89759138974927,3.68845987977789e-09,4.44450757156711e-08
"Rpl34",1331.42026802537,0.587621054595588,0.0996368837312991,5.89762578464703,3.6876913424036e-09,4.44450757156711e-08
"Car7",41.5738269516777,1.43616997853206,0.243585473577969,5.89595905468622,3.72511344740427e-09,4.48446349629821e-08
"Gpt",465.697489113857,-0.77860434468165,0.132089497797803,-5.89452119708642,3.7576936085351e-09,4.51944536816597e-08
"Zfp516",289.369221431842,-0.744447601278543,0.126398746885695,-5.88967548825274,3.86954706257854e-09,4.64961586648599e-08
"Tnrc6b",1249.01986313887,-0.675593028719291,0.114726254679272,-5.88873950960896,3.89152261565785e-09,4.6716473083945e-08
"Ezr",1167.97429013003,-0.499172059533104,0.0848248847939235,-5.88473607415808,3.98689689166479e-09,4.78166801969479e-08
"Trp53",339.985942490797,-0.510139400982148,0.0867098401127305,-5.88329306476544,4.02182858247828e-09,4.81905940232902e-08
"Ugt1a7c",131.789434931695,0.770650005221656,0.131029449398018,5.88150227877942,4.06559349497091e-09,4.86695534710463e-08
"Sod2",12316.3140379062,-0.467168500688511,0.0794796995123177,-5.87783425899981,4.15668784424013e-09,4.97136767056231e-08
